inputs snt do_max try_min try_max prune slice backend fallback reallocate prog_len prog_saved prog_regs cpu_time
119 batcher False True False True 23 sat False True 5303 129 136 4231.770056
119 batcher False True False True 29 sat False True 5303 129 136 3998.403389
119 batcher False True False True 39 sat False True 5303 129 136 3921.243240
119 batcher False True False True 3 sat False True 5401 31 136 2977.849027
119 batcher False True False True 59 sat False True 5303 129 136 4263.519053
119 batcher False True False True 7 sat False True 5353 79 136 3313.499386
120 batcher False True False True 15 sat False True 5339 129 137 4266.481308
120 batcher False True False True -1 sat False True 5339 129 137 3786.267609
120 batcher False True False True 20 sat False True 5339 129 137 3984.933680
120 batcher False True False True 24 sat False True 5339 129 137 4309.908152
120 batcher False True False True 30 sat False True 5339 129 137 4129.666800
120 batcher False True False True 3 sat False True 5437 31 137 3126.080716
120 batcher False True False True 40 sat False True 5339 129 137 3870.528178
120 batcher False True False True 60 sat False True 5339 129 137 4308.706422
120 batcher False True False True 7 sat False True 5389 79 137 3356.321554
121 batcher False True False True 15 sat False True 5415 129 138 4381.474158
121 batcher False True False True -1 sat False True 5415 129 138 4122.421705
121 batcher False True False True 20 sat False True 5415 129 138 4216.368968
121 batcher False True False True 24 sat False True 5415 129 138 4495.212320
121 batcher False True False True 30 sat False True 5415 129 138 4279.830562
121 batcher False True False True 3 sat False True 5513 31 138 3163.526896
121 batcher False True False True 40 sat False True 5415 129 138 4019.372850
121 batcher False True False True 60 sat False True 5415 129 138 4118.187883
121 batcher False True False True 7 sat False True 5465 79 138 3506.090829
122 batcher False True False True 15 sat False True 5471 129 139 5146.325003
122 batcher False True False True -1 sat False True 5471 129 139 4532.208073
122 batcher False True False True 20 sat False True 5471 129 139 4977.128648
122 batcher False True False True 24 sat False True 5471 129 139 4634.530436
122 batcher False True False True 30 sat False True 5471 129 139 4269.440075
122 batcher False True False True 3 sat False True 5569 31 139 3419.433759
122 batcher False True False True 40 sat False True 5471 129 139 4327.106979
122 batcher False True False True 61 sat False True 5471 129 139 4451.402984
122 batcher False True False True 7 sat False True 5521 79 139 3605.020013
123 batcher False True False True 15 sat False True 5531 129 140 4455.191108
123 batcher False True False True -1 sat False True 5531 129 140 4579.506401
123 batcher False True False True 20 sat False True 5531 129 140 4844.961764
123 batcher False True False True 24 sat False True 5531 129 140 4976.912077
123 batcher False True False True 30 sat False True 5531 129 140 4399.441729
123 batcher False True False True 3 sat False True 5629 31 140 3678.856139
123 batcher False True False True 41 sat False True 5531 129 140 4246.808401
123 batcher False True False True 61 sat False True 5531 129 140 4276.736676
123 batcher False True False True 7 sat False True 5581 79 140 3791.792537
124 batcher False True False True 15 sat False True 5571 129 141 4401.690176
124 batcher False True False True -1 sat False True 5571 129 141 4426.823868
124 batcher False True False True 20 sat False True 5571 129 141 4399.086462
124 batcher False True False True 24 sat False True 5571 129 141 4776.267808
124 batcher False True False True 31 sat False True 5571 129 141 4477.827969
124 batcher False True False True 3 sat False True 5669 31 141 3418.363799
124 batcher False True False True 41 sat False True 5571 129 141 4299.389065
124 batcher False True False True 62 sat False True 5571 129 141 4540.431407
124 batcher False True False True 7 sat False True 5621 79 141 3812.858436
125 batcher False True False True 15 sat False True 5635 129 142 4987.241422
125 batcher False True False True -1 sat False True 5635 129 142 4695.049415
125 batcher False True False True 20 sat False True 5635 129 142 5655.930906
125 batcher False True False True 25 sat False True 5635 129 142 4943.263053
125 batcher False True False True 31 sat False True 5635 129 142 4745.300099
125 batcher False True False True 3 sat False True 5733 31 142 3694.692390
125 batcher False True False True 41 sat False True 5635 129 142 4605.822495
125 batcher False True False True 62 sat False True 5635 129 142 5240.144564
125 batcher False True False True 7 sat False True 5685 79 142 4039.220982
126 batcher False True False True 15 sat False True 5679 129 143 4719.592970
126 batcher False True False True -1 sat False True 5679 129 143 4719.264578
126 batcher False True False True 21 sat False True 5679 129 143 5069.643663
126 batcher False True False True 25 sat False True 5679 129 143 4669.066758
126 batcher False True False True 31 sat False True 5679 129 143 5204.132862
126 batcher False True False True 3 sat False True 5777 31 143 3952.564994
126 batcher False True False True 42 sat False True 5679 129 143 4899.760384
126 batcher False True False True 63 sat False True 5679 129 143 4936.482093
126 batcher False True False True 7 sat False True 5729 79 143 4162.625372
127 batcher False True False True 15 sat False True 5727 129 144 5116.125028
127 batcher False True False True -1 sat False True 5727 129 144 4510.976847
127 batcher False True False True 21 sat False True 5727 129 144 5229.679332
127 batcher False True False True 25 sat False True 5727 129 144 5141.552833
127 batcher False True False True 31 sat False True 5727 129 144 4733.941589
127 batcher False True False True 3 sat False True 5825 31 144 3789.541425
127 batcher False True False True 42 sat False True 5727 129 144 4801.377333
127 batcher False True False True 63 sat False True 5727 129 144 4677.637452
127 batcher False True False True 7 sat False True 5777 79 144 4109.209178
128 batcher False True False True 16 sat False True 5755 129 145 5469.454118
128 batcher False True False True -1 sat False True 5755 129 145 4621.040267
128 batcher False True False True -1 sat False True 5755 129 145 4945.245824
128 batcher False True False True 21 sat False True 5755 129 145 4804.502646
128 batcher False True False True 25 sat False True 5755 129 145 5552.771694
128 batcher False True False True 32 sat False True 5755 129 145 4795.486741
128 batcher False True False True 42 sat False True 5755 129 145 5105.130539
128 batcher False True False True 4 sat False True 5838 46 145 4139.731823
128 batcher False True False True 64 sat False True 5755 129 145 4744.415426
128 batcher False True False True 8 sat False True 5804 80 145 4549.757693
129 batcher False True False True -1 sat False True 5865 135 146 5505.092671
130 batcher False True False True -1 sat False True 5952 140 147 5741.292870
131 batcher False True False True -1 sat False True 6043 145 148 6027.233040
132 batcher False True False True -1 sat False True 6111 149 149 6303.518168
133 batcher False True False True -1 sat False True 6206 154 150 6838.891391
